Title,Genres,Release Date,Release Country,Movie Rating,Review Rating,Movie Run Time,Plot,Cast,Language,Filming Locations,Budget,Cast Member,Cast Member Frequency,Director,Title Word,Title Word Frequency,Description Word,Description Word Frequency,Genres Word,Genres Frequency,Headline Word,Headline Frequency,Headline Percent 
Viewer Discretion Advised," Comedy,  Horror",1-May-12,USA,NOT RATED,4.3,105 min,"Directed by Eddie Beverly Jr., Tommy Blaze, Philip Morton. With Ken Donovan, Philip Morton, Caroline Jett, Tommy Blaze. Ted Smith becomes trapped in the TV shows he watches, which include a horror movie, commercials, game shows, and spoofs of singular purpose cable channels (e.g. The Time Channel).","Ken Donovan, Philip Morton, Caroline Jett, Tommy Blaze, William Smith, Kerry Glamsch, John Huls, Paul Murphy, Michael DuMouchel, George N. Cahill III, Sheri Cook, Meaghan Prester, Marybeth Young",English,"Florida, USA",,Laura Niemi,2.0,Eddie Beverly Jr,investigation,1.0,liam,12.0,,,Beings,1,0.000501796
Greatful Dead, Horror,26-Jan-15,UK,,6.5,97 min,"Directed by Eiji Uchida. With Aira, Itsuji Itao, Yoichiro Kawakami, Kkobbi Kim. Nami is a young woman with numerous hangups sprouting from a dysfunctional childhood. She inherits a small fortune that allows her to pursue various interests, many of which are abnormal.","Aira, Itsuji Itao, Yoichiro Kawakami, Kkobbi Kim, Hôka Kinoshita, Kenji Matsuda, Wakana Sakai, Takashi Sasano, Kumi Takiuchi, Taro Yabe",Japanese,,,Lucy Fry,2.0,Eiji Uchida,pei,1.0,ready,12.0,,,Believing,1,0.000501796
Haunted Mansion," Horror,  Thriller",25-Dec-15,Philippines,,6.4,110 min,"Directed by Jun Lana. With Janella Salvador, Marlo Mortel, Jerome Ponce, Janice de Belen. A group of young people on retreat in a remote house find themselves haunted by a restless spirit.","Janella Salvador, Marlo Mortel, Jerome Ponce, Janice de Belen, Iza Calzado, Dominic Ochoa, LJ Reyes, Joem Bascon, Sharlene San Pedro, Ingrid Dela Paz, Devon Seron, Eliza Pineda, Phytos Ramirez, Paolo Gumabao, Lilet",Filipino|Tagalog,"Cabuyao, Laguna, Philippines",,Erich Gonzales,2.0,Jun Lana,power,1.0,investigates,12.0,,,Belittles,1,0.000501796
Tied Blood," Drama,  Horror,  Mystery,  Thriller",1-Feb-12,USA,,3.5,88 min,"Directed by Matthew Lawrence. With Paul McEwan, Laura Donoughue, Kenneth G. Hodgson, Chris Leach. George, convinced a ghost killed his family, hires Robert, a talented Medium frustrated by his job. As the dead return to tell of ghostly seduction, demonic rage, and brutal murder, Robert discovers a horror more real than any ghost story.","Paul McEwan, Laura Donoughue, Kenneth G. Hodgson, Chris Leach, Denise Cooke, Alan Brent, Christopher Havard, Anthony Watt, Alison Rust, Amie Morris, Dave Guest",English,"Haworth, West Yorkshire, England, UK",150000.0,Chris Pudlo,2.0,Matthew Lawrence,retribution,1.0,office,12.0,,,Belittling,1,0.000501796
, Horror,29-Jul-16,India,,8.2,98 min,"Directed by Jaishankar Chigurula. With Viswa Kamal, Naveen Maryada, Vindhya Yadav. Facebook fraud causes a young woman to commit suicide. Her ghost keeps her Facebook account active, and kills anyone who tries to friend her. She kills nineteen people before the perpetrator of the fraud figures out what's going on - but his discovery comes too late to save him. The suspense lies in waiting to see whether the young woman's true love will be her twenty-first victim.","Viswa Kamal, Naveen Maryada, Vindhya Yadav",Telugu,,173000.0,Grace Huang,2.0,Jaishankar Chigurula,stephanie,1.0,beast,12.0,,,Belongings,1,0.000501796
Paranormal Island, Horror,10-Dec-16,Philippines,NOT RATED,3.1,82 min,"Directed by Marty Murray. With Briana Evigan, Lance Henriksen, Randy Wayne, Brian Christensen. When 3 college kids take a summer job its a chance of a lifetime to bartend at a bar in the middle of a lake! The bar has been around for over a hundred years and is presumed by many locals to be haunted, after the owner killed himself many years before. Unfortunately they miss the last boat off the island and are stuck trying to find a way off. As darkness falls, they quickly realize things are ...","Briana Evigan, Lance Henriksen, Randy Wayne, Brian Christensen, Ben Elliott, Joe Farina, Eddie J. Fernandez Jr., Stacy Fuson, Patrick Giraudi, Sarah Karges, Ashley Lobo, Ben Marten, Steve Rally, Tony Valle, Quincy Villanueva",English,"Antioch, Illinois, USA",2000000.0,Venantino Venantini,2.0,Marty Murray,styria,1.0,g,12.0,,,Belongs,1,0.000501796
Lost Place," Horror,  Mystery,  Thriller",19-Sep-13,Germany,,4.4,101 min,"Directed by Thorsten Klein. With François Goeske, Jytte-Merle Böhrnsen, Pit Bukowski, Josefine Preuß. While on a GPS treasure hunt in the Palatinate forest (Pfaelzerwald), four teenagers come across an abandoned US military radio tower station that once was part of a secret military program with horrible side effects.","François Goeske, Jytte-Merle Böhrnsen, Pit Bukowski, Josefine Preuß, Anatole Taubman, Björn Bugri, Georg Kammerer, Rike Eckermann, Oliver Koch, Jenny Bins",German|English,"Palatinate Forest, Rhineland-Palatinate, Germany",5200000.0,Rachael Drummond,2.0,Thorsten Klein,tonight,1.0,moon,12.0,,,Belts,1,0.000501796
Demon, Horror,1-Sep-13,USA,TV-MA,3.2,,"Directed by Rob Walker. With Jasmine Waltz, Michael Placencia, Bill Houskeeper, Joel D. Wynkoop. After being cleared in an internal investigation F.B.I. special agent Nicole Diaz is reinstated and sent back home to the town of Oro Negro to help solve several bizarre murders of two agents in Sarasota Fl. She's met with disdain by the local Sheriff, a good old boy who doesn't believe they are being taken seriously and is insulted they sent a woman. At first, it's thought the killings are ...","Jasmine Waltz, Michael Placencia, Bill Houskeeper, Joel D. Wynkoop, Michele L'Amourt, John A. Schakel Jr., Bob Glazier, Leo Demski, Gianpero Fuentes, John Gabriel, Jil Myers, Owen Robertson, Robin Ruhmke, Jeremiah Vaughn, Thomas Williamson",English,"Sarasota, Florida, USA",,Tessa McGinn,2.0,Rob Walker,walls,1.0,boss,12.0,,,Benched,1,0.000501796
House Blood," Action,  Horror,  Thriller",10-Apr-13,USA,,6.3,88 min,"Directed by John Rusnak. With Peter Hooten, Brian Kahrs, Mike Kradlak, Jade Marie Lorraine. In the tradition of Friday the 13th and My Bloody Valentine comes the House of Blood. The sweltering laid back summers nights of Miami Beach usually full of dancers and nightlife turns bloody as a crazed masked killer kidnaps a young stripper. Detective Mcavoy and his partner are thrust into the killers dark twisted world in an attempt to stop him from killing again. They take the risk of ...","Peter Hooten, Brian Kahrs, Mike Kradlak, Jade Marie Lorraine, Owen Harn, Lauren Nash, Tiffany Gans, Armand Antonio Vidal, Ken Anthony II, Margrette Auril, Wes Boland, Christopher d Boone, Sandra Boone, Annette Breazeale, Robert Brown",English,"Sarasota, Florida, USA",250000.0,Zak Santiago,2.0,John Rusnak,wither,1.0,elliott,12.0,,,Bending,1,0.000501796
Dismembering Christmas, Horror,13-Oct-15,USA,NOT RATED,4.3,74 min,"Directed by Austin Bosley. With Baker Chase Powell, Danielle Doetsch, Leah Wiseman, Nina Kova. At a vacation winter lake house, seven high school seniors are attacked by a madman out for revenge.","Baker Chase Powell, Danielle Doetsch, Leah Wiseman, Nina Kova, Johnathon Krautkramer, Austin Bosley, Jennifer Lenius, Shannon McInnis, Marla Van Lanen, Scott Seagren",English,"Rhinelander, Wisconsin, USA",25000.0,Tetchie Agbayani,2.0,Austin Bosley,aliff,1.0,weird,12.0,,,Bends,1,0.000501796
Radioactive Flesh Eating Foliage, Horror,31-Oct-15,USA,,6.8,,"Directed by Dusty W. Fleischman. With Invader Bethany, Matt Burns, Rita Christine, Kelsey Cooper. On the mountains in Western Maryland a large chemical company has been dumping its waste in the woods. Now a strange thing has happened. The trees have been attacking hikers! The company sends in two mercenary convicts to deal with the problem, but things don't go well. The plot thickens as a college professor takes a group of students out onto the mountain to look for the elusive ""goatman"" that ...","Invader Bethany, Matt Burns, Rita Christine, Kelsey Cooper, Steve Fiendish, Dusty W. Fleischman, Jesse L. Green, Mel Heflin, Jenny Jannetty, Amber Kidwell, Sharrie McCain, Matt Nuefield, Bob Singer, Nadia White",English,,,Rutger Hauer,2.0,Dusty W,animation,1.0,gather,12.0,,,Beneficiaries,1,0.000501796
Terror Dracula, Horror,4-Apr-12,USA,,3.9,100 min,"Directed by Anthony D.P. Mann. With Matt Davis, Heidi L. Dennis, Angela Faulkner, Andrea Hiltz. When Jonathan Harker, a young solicitor from England travels into the heart of the Carpathian mountains to meet with the ancient Count Dracula, he discovers the bloody terror and plague that now threatens to cast its shadow over England! Meanwhile, Quincy Morris summons his old friend Professor Van Helsing when a mysterious illness consumes his wife. Are the two puncture wounds on Lucy's throat ...","Matt Davis, Heidi L. Dennis, Angela Faulkner, Andrea Hiltz, Ilke Hincer, Vikki Jinn, Anthony D.P. Mann, Dick Miller, Noelle Piche, Angella Scott, Terry Wade, Denise Wedge, Barry Yuen",English,"Kingston, Ontario, Canada",15000.0,Katarina Leigh Waters,2.0,Anthony D,antiviral,1.0,conspiracy,12.0,,,Beneficiary,1,0.000501796
TORMENT, Horror,1-Apr-17,Italy,,,,"Directed by Adam Ford. With Matteo De Liberato, Stefano del Biondo, Andrea di Bella, Rikky Fiore. Freely inspired to the GACY's torture insane world, this film promise to tell what in other movies no one had the courage to push the limits!","Matteo De Liberato, Stefano del Biondo, Andrea di Bella, Rikky Fiore, Favaretto Manuel, Silvio Pellegrini, Marco Pielich",English,"Celje, Slovenia",10000.0,Louis Herthum,2.0,Adam Ford,barrens,1.0,whitney,12.0,,,Benefits,1,0.000501796
Kingdom Come, Horror,20-Aug-14,Australia,NOT RATED,4.3,97 min,"Directed by Greg A. Sager. With Ry Barrett, Camille Hollett-French, William Foley, Jason Martorino. A group of strangers who wake up in what appears to be an abandoned building, unable to remember how they got there, find themselves haunted by strange visions and are forced to face all the wrongs they have done in their lives.","Ry Barrett, Camille Hollett-French, William Foley, Jason Martorino, Soroush Saeidi, Katie Uhlmann, Jo Jo Karume, Chelsey Marie, Ellie O'Brien, Kat Krawczuk, Korinne Goudreau, Emily Deruytter, Matthew Chiu, Katherine Prentice, Bruce Turner",English,"London, Ontario, Canada",3000000.0,Adrian Holmes,2.0,Greg A,battleground,1.0,holland,12.0,,,Benito,1,0.000501796
Do n't Kill," Action,  Comedy,  Fantasy,  Horror",3-Mar-17,USA,NOT RATED,5.2,83 min,"Directed by Mike Mendez. With Dolph Lundgren, Kristina Klebe, Elissa Dowling, Michael Aaron Milligan. An ancient demon terrorizes a tiny Mississippi town.","Dolph Lundgren, Kristina Klebe, Elissa Dowling, Michael Aaron Milligan, Michelle West, Miles Doleac, Tara Cardinal, Billy Slaughter, Sam Furman, Jasi Cotton Lanier, Aaron McPherson, Chloe Guidry, Chaton Anderson, James Chalke, Tony Bentley",English,"Mississippi, USA",3500000.0,Tuffy Questell,2.0,Mike Mendez,beyond,1.0,space,12.0,,,Bennet,1,0.000501796
Day Mummy, Horror,20-Oct-14,UK,NOT RATED,2.5,81 min,"Directed by Johnny Tabor. With Danny Glover, William McNamara, Nimi, Philip Marlatt. In hope of getting his hands on the famed diamond known as the Codix Stone, Jack Wells joins a group of archaeologists out to explore a newly discovered tomb in Egypt, that of the cursed king Neferu. When the Mummy of the king returns from the dead seeking human victims, Jack is in for the most horrifying experience of his life.","Danny Glover, William McNamara, Nimi, Philip Marlatt, Anthony Fanelli, Andrea Monier, Brandon deSpain, Michael Cortez, Robin Steffen, Tim Maloney, Eric Young, Natalie De Luna, Juan Rodriguez, Brandon Hendrix",English,"Caracas, Venezuela",,Sarah Smyth,2.0,Johnny Tabor,bitches,1.0,texas,12.0,,,Bensonhurst,1,0.000501796
Naciye," Drama,  Horror,  Mystery,  Thriller",11-Mar-16,Turkey,,5.9,81 min,"Directed by Lutfu Emre Cicek. With Derya Alabora, Esin Harvey, Görkem Mertsöz, Ilgin Çakir. On their first night at a new, secluded house, a couple (Esin Harvey, Gorkem Mertsoz) encounter the mysterious woman (Derya Alabora - A Most Wanted Man, When We Leave) who claims it to be her home.","Derya Alabora, Esin Harvey, Görkem Mertsöz, Ilgin Çakir",Turkish,,,Clay von Carlowitz,3.0,Lutfu Emre Cicek,,,fellow,12.0,,,Bera,1,0.000501796
Black Christmas Night Billy Came Home, Horror,5-Dec-16,USA,,6.3,90 min,"Directed by John Sackett. With Allison Delk, Marilyn Thomas, Elyssia Thomas, Vincent Galvan. The students of Delta Lambda Zeta thought the legend of Billy was a joke. The sorority begins receiving deranged phone calls which frightens them and leads to multiple missing members of Delta Lambda Sorority.","Allison Delk, Marilyn Thomas, Elyssia Thomas, Vincent Galvan, Alexus Galvan, Chelsee Shields, Jo Ellen Galvan, Jalesa Thomas, Victoria Galvan, Kehmiah Moore, Joey Pompa, Raffina Ali",English,"Houston, Texas, USA",10000.0,Rosa Isela Frausto,2.0,John Sackett,ghost,20.0,complex,11.0,,,Berated,1,0.000501796
Death Factory," Fantasy,  Horror,  Thriller",2014,USA,NOT RATED,3.4,80 min,"Directed by Steven Judd. With Semi Anthony, Damien Puckler, Randall Bosley, Cameron Bowen. Strangers on a bus find themselves fighting for their lives when one of them reads from a Gothic book and brings to life six dead serial killers who proceed to hunt them down one by one.","Semi Anthony, Damien Puckler, Randall Bosley, Cameron Bowen, Braxton Davis, Mara Hall, Jacob Hobbs, Tonya Kay, Christy Keller, Charito Mertz, Milly Sanders, Jeremy Thorsen, Ire Wardlaw, Rick Williamson, Hawk Walts",English,"Blue Cloud Movie Ranch - 20000 Blue Cloud Road, Santa Clarita, California, USA",,Aggy K. Adams,2.0,Steven Judd,girl,19.0,failed,11.0,,,Berates,1,0.000501796
Stormhouse, Horror,7-Feb-12,USA,R,4.2,88 min,"Directed by Dan Turner. With Katherine Flynn, Grant Masters, Patrick Flynn, Grahame Fox. The military have captured and imprisoned a supernatural entity. And now it wants to play.","Katherine Flynn, Grant Masters, Patrick Flynn, Grahame Fox, Munir Khairdin, Martin Delaney, James Capel, Anthony Mark Streeter, Frankie Fitzgerald, Andrew Hall, Jordan Pitt, Marlon Williams",English,"Bentwaters Parks, Rendlesham, Suffolk, England, UK",,Luke Albright,2.0,Dan Turner,monster,11.0,ruthless,11.0,,,Bereft,1,0.000501796
Legacy Thorn," Action,  Horror",29-Feb-16,UK,,5.0,97 min,"Directed by Mj Dixon. With Jade Wallis, Mem Ferda, Paris Rivers, Craig Canning. Four years ago, Jess and her friends lived a nightmare that has left her almost killed by the unstoppable killer 'Thorn'. Four years later, Jessica and the survivors make an attempt to stop him once and for all.","Jade Wallis, Mem Ferda, Paris Rivers, Craig Canning, Jane Haslehurst, Aaron Jeffcoate, Stephanie Jezard, Evie Constanti, Alex Tamaro, Richard Daniel Thomas Holloran, Dave Laurie, Nathan Head, Eirian Cohen, Sam Cullingworth, William Marshall",English,,7000.0,Georgina Blackledge,2.0,Mj Dixon,amityville,10.0,unexplained,11.0,,,Beret,1,0.000501796
Sickhouse," Horror,  Thriller",1-Jun-16,USA,NOT RATED,4.0,68 min,"Directed by Hannah Macpherson. With Andrea Russett, Laine Neil, Sean O'Donnell, Lukas Gage. A group of teenagers film a live documentary on the Sickhouse legend to millions around the world.","Andrea Russett, Laine Neil, Sean O'Donnell, Lukas Gage, Tacey Adams, Jc Caylen, Danny Belrose, Dominique Columbus, Myron Natwick, Maemae Renfrow, Kayla Servi, Mia Stallard, Emily Osterman, Toni Katano",English,,,Louie Lawless,2.0,Hannah Macpherson,film,7.0,paranoia,11.0,,,Berger,1,0.000501796
Kampout Director 's Cut, Horror,31-Oct-16,USA,,,,"Directed by Glenn Martin. With Chase Anderson, Jamie Bozian, Devin Broadbent, Rj Bryant. Enraged by the murder of it's offspring, a Bigfoot rampages through the countryside of Southeast Ohio. Detective Benson (Zach Galligan), Ranger Thomas (Johnny Lechner) and Bigfoot researcher Hank (Dave Sherrill) scramble to locate the legendary creature before it attacks a group of teenagers on a camping trip in an isolated place called Kampout.","Chase Anderson, Jamie Bozian, Devin Broadbent, Rj Bryant, Ryan Burch, Zach Galligan, Steffie Grote, Johnny Lechner, Chris Nash, Mackenzie Palma, Madison Palma, Rejeana Palma, Bill Peneston, David Sherrill, Jordan Trovillion",English,,,Griffin Freeman,2.0,Glenn Martin,down,5.0,novel,11.0,,,Berhard,1,0.000501796
Bong Living Dead, Horror,20-Oct-17,USA,,9.4,,"Directed by Max Groah. With Tiffany Arnold, Eric Boso, Daniel Alan Kiely, Laura E. Mock. A group of friends and zombie movie buffs have their life long dream come true. As their provisions run low, reality begins to set in and they realize that the zombie apocalypse isn't all it's cracked up to be.","Tiffany Arnold, Eric Boso, Daniel Alan Kiely, Laura E. Mock, Dan Nye, Cat Taylor, Ben Brown, Sarah Starr, Jason Jay Crabtree, Luther Center, Bill Koruna, Danielle Talbott, Mary Jo Apisa, Vidas Barzdukas, Allison Black",English,,,Cyd Strittmatter,2.0,Max Groah,mon,5.0,unseen,11.0,,,Berlusconi,1,0.000501796
Owl," Drama,  Horror,  Thriller",1-Jun-14,USA,,6.1,114 min,"Directed by Justin Suttles. With Evan Brinkman, John Dangolli, Ellen Gall, Gina Hughes. The trials of 4 young people who are psychologically tormented by a supernatural entity that takes the form of an owl.","Evan Brinkman, John Dangolli, Ellen Gall, Gina Hughes, Victor Jones, Kenny Logsdon, Jacob Lovett, Heather L. Porter, David Yazdiya",English,"Jacksonville, Florida, USA",5000.0,Ilire Vinca Celaj,2.0,Justin Suttles,what,5.0,powerful,11.0,,,Bermuda-Based,1,0.000501796
Devil 's Deal," Drama,  Horror,  Thriller,  Western",3-Mar-13,USA,R,2.6,101 min,"Directed by Justin Mosley, Allen Reed. With Mathew Greer, David K. Shelton, Jaysen Dry, Tristan Lavelle. In the town of Burning Bush, the Devil comes to collect the souls he was promised and will destroy anyone or anything that gets in his way.","Mathew Greer, David K. Shelton, Jaysen Dry, Tristan Lavelle, Kari J. Kramer, Allen Reed, Mike L. Hall, Robby Robertson, Michael Chandler, Mark Kellar, James Harris, Shawn Makinson, David Ford, Dan Priest, Cody Pottkotter",English,"Upshur County, Texas, USA",250000.0,Angela Pritchett,2.0,"Justin Mosley, Allen Reed",ajin,4.0,hallucinations,11.0,,,Bern,1,0.000501796
," Horror,  Thriller",29-Nov-13,India,,6.3,105 min,"Directed by Swarna Latha. With Darshan Apoorva, Vijay Chendoor, Mruthyunjaya, Pallavi. Six friends plan for a trek to an undisclosed mountain in Western ghats.","Darshan Apoorva, Vijay Chendoor, Mruthyunjaya, Pallavi, Krishna Prasad, Ramesh, Tanuja",Kannada,,,Ruby Modine,2.0,Swarna Latha,escape,4.0,apparent,11.0,,,Bernanke,1,0.000501796
